,UNIVERSIDAD,CARRERA,TITULO,RESUMEN,AUTOR(ES),AÑO,PDF
563,ucv,contabilidad,"Cultura tributaria y su relación con la formalización de los comerciantes en el Mercado de Productores Nery García Zárate - Ayacucho, 2020","La investigación titulada: “Cultura tributaria y su relación con la formalización de los comerciantes en el mercado de productores Nery García Zárate-Ayacucho, 2020”, tiene como objetivo principal, analizar si la cultura ...","Jota Huamacto, Leydy Yackeline; Pariona Chuchón, Dennis Geraldo",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85918/Jota_HLY-Pariona_CDG-SD.pdf
564,ucv,contabilidad,Sistema de gestión de inventarios y su incidencia en la rentabilidad de la empresa Textil Fabimar Sport EIRL,La finalidad del presente trabajo de investigación es dar solución a la actual problemática presentada ¿De qué manera el sistema de gestión de inventarios incide en la rentabilidad de la empresa textil Fabimar Sport ...,"Bernal Uchofen, Orlando Eusebio",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85850/Bernal_UOE-SD.pdf
565,ucv,contabilidad,"Control de inventarios y su incidencia en la rentabilidad en Mypes comerciales, Los Olivos – 2020","La presente investigación, tiene como objetivo general “Determinar la incidencia del Control de Inventarios en la Rentabilidad en MYPES Comerciales”, teniendo como finalidad diagnosticar si las empresas que acogen a ...","Ayala Cardenas, Karen Estefani; Paucar Palomino, Hermenegilda Jacqueline",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85920/Ayala_CKE-Paucar_PHJ-SD.pdf
566,ucv,contabilidad,"Análisis de los costos de producción y sus efectos en la rentabilidad del Molino LUPER SAC., Bagua Grande","El presente informe de investigación se enfoca en el análisis de los costos de producción y sus efectos en la rentabilidad del Molino Luper S.A.C., el objetivo principal de esta investigación es analizar el efecto de los ...","Briceño Guerrero, Bibliana; Rafael Tello, Deissy Jhonely",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85856/Brice%c3%b1o_GB-Rafael_TDJ-SD.pdf
567,ucv,contabilidad,"Control interno y su incidencia en ejecución de gastos en la Municipalidad Distrital de Arapa, Provincia de Azangaro - Puno, 2020","La presente, se realizó con el objetivo de determinar la incidencia del control interno y la ejecución de gastos en la Municipalidad Distrital de Arapa, Provincia de Azángaro-Puno, 2020. El Control Interno es un proceso ...","Tacca Velasquez, Dina Noemi",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85921/Tacca_VDN-SD.pdf
568,ucv,contabilidad,"Endeudamiento y rentabilidad de la empresa inmobiliaria Inavil SA, distrito de San Luis, periodo 2020","El presente trabajo de investigación tiene por finalizad analizar el endeudamiento y la rentabilidad de la empresa inmobiliaria INAVIL SA, al culminar el último proyecto inmobiliario desarrollado en Santiago de surco ...","Linares Rojas, Elizabeht",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85922/Linares_RE-SD.pdf
569,ucv,contabilidad,"Sistema contable computarizado y su incidencia en la información financiera en las empresas MYPES según rubro de servicios informáticos y de tecnologías de la información, distrito de Los Olivos, 2020","La presente investigación titulada: “Sistema contable computarizado y su incidencia en la información financiera en las empresas MYPES según rubro de servicios informáticos y de tecnologías de la información, distrito ...","Rubina Gamboa, Tifany Lisseth",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86444/Rubina_GTL-SD.pdf
570,ucv,contabilidad,"Control interno y los procesos de contrataciones en la Municipalidad Provincial de Arequipa, 2020","La investigación planteó el objetivo general, explicar la relación entre el control interno y los procesos de contrataciones en la Municipalidad Provincial de Arequipa, 2020, la metodología fue aplicada, de diseño no ...","Camasita Mendoza, Martha Bersabeth; Chambi Mamani, Marleny Blanca",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86343/Camasita_MMB-Chambi_MMB-SD.pdf
571,ucv,contabilidad,"Gestión del saldo a favor materia de beneficio y percepción de la liquidez de la Cooperativa Agraria Aspraosra, Piura 2020","La investigación, “Gestión del Saldo a Favor Materia de Beneficio y Percepción de la Liquidez de la Cooperativa Agraria Aspraosra, Piura 2020”, se realizó con el objetivo de explicar la relación de la gestión del saldo ...","Carhuapoma Retete, Ana Karina; Rodríguez Saucedo, Katherin Yamer",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86342/Carhuapoma_RAK-Rodr%c3%adguez_SKY-SD.pdf
572,ucv,contabilidad,"El planeamiento tributario y gestión contable en las empresas de transporte público en San Juan Lurigancho, 2021","La investigación tuvo como objetivo general establecer la relación de las obligaciones tributarias y la gestión contable de las empresas de transporte público en San Juan de Lurigancho, 2021. La metodología fue de tipo ...","Fernández Gilio, Teresa; Lazo Huamani, Carmen",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86335/Fern%c3%a1ndez_GT-Lazo_HC-SD.pdf
573,ucv,contabilidad,Proceso presupuestario y su incidencia en la información presupuestaria en una empresa municipal del callao 2020,El problema de la investigación fue definir nivel de la incidencia que generar las variables procesos presupuestarios y la información presupuestaria. El objetivo de la investigación fue demostrar mediante un cuestionario ...,"Peceros Pinco, Jhonatan",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86333/Peceros_PJ-SD.pdf
574,ucv,contabilidad,"Planificación financiera y su incidencia en los resultados económicos y financieros en la Botica UNIFOR MEDICAL SAC, Jaén – 2020","El estudio tuvo como objetivo: Determinar la incidencia de la planificación financiera en los resultados económicos y financieros en la Botica UNIFOR MEDICAL SAC Jaén, 2020, se amparó en una metodología cuantitativa de ...","León Torres, Annie Guissella; Tiquillahuanca Díaz, Doris Magdalena",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86417/Le%c3%b3n_TAG-Tiquillahuanca_DDM-SD.pdf
575,ucv,contabilidad,"El control interno y el riesgo de fraude en la oficina de administración de la dirección de Salud Apurímac II, año 2021","El presente investigación tuvo como objetivo principal determinar en qué medida el Control Interno influye sobre el Fraude, en la oficina de Administración de la Dirección de Salud Apurímac II, año 2021. El estudio fue ...","Fernández De La Cruz, Guillermo Santiago; Sosa Blas, Juan Edwin",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86331/Fern%c3%a1ndez_DLCGS-Sosa_BJE-SD.pdf
576,ucv,contabilidad,"Análisis del control de inventario en la empresa comercial El Lirio del Valle, Ate, 2021","El presente trabajo de investigación tiene como objetivo analizar el control de inventario en la empresa comercial “El Lirio del Valle”, Ate, 2021 con la finalidad poner en conocimiento de la empresa sus principales ...","Ganto Chaca, Alyson Elizabeth",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86253/Ganto_CAE-SD.pdf
577,ucv,contabilidad,Cultura financiera en el nivel de endeudamiento en la empresa tienda de electrónica Lucero S.A.C. Puente Piedra 2021,"El presente informe de investigación, está dada por la problemática social en las organizaciones, ya que muchas de ellas al no contar con personal altamente capacitada en los ámbitos de la cultura financiera y en el nivel ...","Hurtado Leiva, Jesús Eduardo",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85941/Hurtado_LJE-SD.pdf
578,ucv,contabilidad,"Estimación de cobranza dudosa y su incidencia en la liquidez en una empresa de seguros San Isidro, 2019-2020","El presente trabajo de investigación, tuvo como objetivo determinar de qué manera la estimación de cobranza dudosa incide en la liquidez en una empresa de Seguros San Isidro2019-2020.La importancia del estudio radicó en ...","Cucho Ramos, Jenny Maritza",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85968/Cucho_RJM-SD.pdf
579,ucv,contabilidad,Precio de transferencia y la rentabilidad en las empresas aduaneras del distrito de Bellavista 2019,"La investigación, tiene como objetivo determinar los precios de transferencia se relaciona con la rentabilidad, utilidad o con la inversión de las empresas aduaneras del distrito de Bellavista 2019. La metodología de ...","Prieto Burgos, Brescia Marisol",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85940/Prieto_BBM-SD.pdf
580,ucv,contabilidad,Contrataciones con el estado y ejecución presupuestal en la Red de Servicios de Salud Cusco - Norte periodo 2018,"La investigación actual se titula “CONTRATACIONES CON EL ESTADO Y EJECUCION PRESUPUESTAL EN LA RED DE SERVICIOS DE SALUD CUSCO NORTE PERIODO 2018”, siendo el objetivo general determinar ¿De qué manera las contrataciones ...","TupacYupanqui Peña, Fiorela",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86028/TupacYupanqui_PF-SD.pdf
581,ucv,contabilidad,Cultura tributaria y la recaudación del impuesto predial en la Municipalidad provincial de Jaén - 2020,"Se decidió formular como objetivo general determinar la relación de la cultura tributaria y la recaudación del impuesto predial en la Municipalidad Provincial de Jaén, 2020. Asimismo, se consideró como hipótesis de ...","Allemants Gonzalez, Diana Eloisa",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85994/Allemants_GDE-SD.pdf
582,ucv,contabilidad,Sistema de detracciones del IGV para reducir la evasión tributaria en épocas de pandemia en la empresa Dida Servicios y Construcciones S.A.C.,"La investigación planteó como objetivo establecer la aplicación del sistema de detracciones del IGV para reducir la evasión tributaria en épocas de pandemia en la empresa Dida Servicios y Construcción S.A.C., se consideró ...","Palomino Querevalu, Rosa Isabel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86264/Palomino_QRI-SD.pdf
583,ucv,contabilidad,Nivel de ingresos y su influencia en la reestructuración empresarial a causa del COVID-19 en el sector hotelero de Máncora - Piura 2020,"El trabajo de investigación tuvo como objetivo determinar la influencia del nivel de ingresos en la reestructuración empresarial a causa del Covid-19 en el sector hotelero de Máncora- Piura 2020, utilizando una metodología ...","Carrasco More, Lesly Fiorella",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86062/Carrasco_MLF-SD.pdf
584,ucv,contabilidad,El régimen de percepciones del IGV y la liquidez de la empresa Tradición Arequipeña SAC – Arequipa años 2018 – 2019,Esta investigación tuvo como propósito describir la influencia que tiene el régimen de percepciones del IGV en la liquidez de la empresa Tradición Arequipeña S.A.C. Este objetivo se consiguió usando una metodología que ...,"Quispe Vilca, Edith Roxana; Ventura Mamani, Gloria Mercedes",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/86255/Quispe_VER-Ventura_MGM-SD.pdf
585,ucv,contabilidad,"Comercio electrónico y la actitud frente a la evasión tributaria de las empresas, Provincia de San Martín, 2021","La investigación presentada buscó determinar la relación del comercio electrónico en la evasión tributaria de las empresas de servicios de la provincia de San Martín, se consideró una investigación con enfoque cuantitativo, ...","Ceron Villacorta, Enrique; Tecocha Portocarrero, Rosa Isabel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85590/Ceron_VE-Tecocha_PRI-SD.pdf
586,ucv,contabilidad,"El impacto del crédito Reactiva Perú, en la utilidad neta de la Empresa Red Centro Comunicaciones E.I.R.L – Andahuaylas periodo 2020",La presente investigación pretende estudiar la problemática de impacto del crédito reactiva Perú en la utilidad neta de la empresa Red Centro Comunicaciones E.I. R.L – Andahuaylas periodo 2020. La metodología empleada ...,"Frisancho Portilla, Mercedes; Sucñer Guisado, Diana",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85541/Frisancho_PM-Suc%c3%b1er_GD-SD.pdf
587,ucv,contabilidad,"Análisis de las detracciones, en la empresa Transportes Omar Daga Valdivieso S.A.C., Ate, periodo 2017 al 2020","El presente trabajo de investigación, buscó analizar las detracciones en la empresa de Transportes Omar Daga Valdivieso S.A.C. en el distrito de Ate, ciudad de Lima, para el periodo 2017 al 2020; para tal cometido, se ...","Baldeon Cristóbal, Darwin Rene; Esteban Huaccho, Noemi Katherine",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85561/Baldeon_CDR-Esteban_HNK-SD.pdf
588,ucv,contabilidad,"El Programa reactiva Perú y su incidencia en la liquidez de las Mypes del sector pesquero de Chimbote, 2020",El presente trabajo de investigación tiene como objetivo determinar la incidencia del Programa Reactiva Perú en la liquidez de dos Mypes del sector pesquero de Chimbote en el primer semestre del 2020. Esta investigación ...,"Velasquez Torres, Jhon Joe Junior",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85318/Velasquez_TJJJ-SD.pdf
589,ucv,contabilidad,"Apalancamiento financiero y la rentabilidad en la empresa Jampar Multiplest Internacional SRL - Lima, 2020","El presente informe de investigación: “Apalancamiento financiero y la rentabilidad en la empresa Jampar Multiplest Internacional SRL-Lima, 2020”, tiene por objetivo determinar cuánto es la relación entre las dos variable ...","Mejia Peralta, Shannen; Palga Huacachi de Peña, Karina Alicia",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85552/Mejia_PS-Palga_HDPKA-SD.pdf
590,ucv,contabilidad,"La auditoría tributaria preventiva en la gestión del IVAP de la empresa Importadora Misti SAC-Lima, 2021",El objetivo alcanzado en el presente trabajo de estudio se enfocó en abordar la auditoria tributaria preventiva en la gestión del Impuesto a la Venta de Arroz Pilado (IVAP) en la empresa Importadora Misti S.A.C – Lima ...,"Huachupoma Sánchez, Mery; Mancha Méndez, Noga Elisama",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/85574/Huachupoma_SM-Mancha_MNE-SD.pdf
